Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	2	0	NP_002151.2		
2	2	0	NP_001257410.1		
2	2	0	NP_002789.1		
2	2	0	NP_032972.3		
3	2	0	NP_001243211.1		
3	2	0	NP_001243222.1		
4	2	0	NP_001074648.1		
4	2	0	NP_061897.1		
5	2	0	NP_001243211.1		
5	2	0	NP_001243222.1		
6	2	0	NP_001019389.1		
6	2	0	NP_065857.1		
6	2	0	NP_666077.2		
6	2	0	NP_766540.2		
7	2	0	NP_001180263.1		
7	2	0	NP_079187.3		
7	2	0	NP_080858.3		
8	2	2	NP_038472.2		
8	2	2	NP_061268.2		
9	2	0	NP_004175.2		
9	2	0	NP_998811.1		
10	2	1	NP_877577.1		
10	2	1	NP_005907.3		
10	2	1	NP_032594.1		
11	2	0	NP_001135888.1		
11	2	0	NP_004748.2		
12	1	0	NP_001306013.1		
12	1	0	NP_001306015.1		
12	1	0	NP_003698.1		
12	1	0	NP_062659.1		
13	2	0	NP_001278789.1		
13	2	0	NP_005520.4		
14	2	0	NP_036252.1		
15	2	0	NP_001152980.1		
15	2	0	NP_002216.2		
16	2	0	NP_001276052.1		
16	2	0	NP_001276056.1		
16	2	0	NP_001276058.1		
16	2	0	NP_001276059.1		
16	2	0	NP_001280141.1		
16	2	0	NP_001280143.1		
16	2	0	NP_001280145.1		
16	2	0	NP_006079.1		
16	2	0	NP_033477.2		
16	2	0	NP_035785.1		
16	2	0	NP_666228.1		
16	2	0	NP_821133.1		
17	2	0	NP_817124.1		
18	2	0	NP_000518.1		
18	2	0	NP_001182727.1		
18	2	0	NP_001182728.1		
18	2	0	NP_001182729.1		
18	2	0	NP_001182732.1		
19	2	0	NP_001161980.1		
19	2	0	NP_001161986.1		
19	2	0	NP_001306.1		
19	2	0	NP_036081.1		
19	2	0	NP_620581.1		
20	2	0	NP_075385.1		
21	2	0	NP_001615.2		
22	2	0	NP_001008506.2		
22	2	0	NP_001153575.1		
22	2	0	NP_001153576.1		
22	2	0	NP_001153579.1		
22	2	0	NP_001313224.1		
22	2	0	NP_001313225.1		
22	2	0	NP_001313226.1		
22	2	0	NP_001313227.1		
22	2	0	NP_001313228.1		
22	2	0	NP_001313229.1		
22	2	0	NP_001313230.1		
22	2	0	NP_001313231.1		
22	2	0	NP_001313232.1		
22	2	0	NP_001313233.1		
22	2	0	NP_001313234.1		
22	2	0	NP_001313235.1		
22	2	0	NP_001313236.1		
22	2	0	NP_001313237.1		
22	2	0	NP_001313238.1		
22	2	0	NP_001313239.1		
22	2	0	NP_001313240.1		
22	2	0	NP_001313241.1		
22	2	0	NP_001313242.1		
22	2	0	NP_001313243.1		
22	2	0	NP_001313244.1		
22	2	0	NP_079100.2		
22	2	0	NP_083610.2		
22	2	0	NP_997543.1		
22	2	0	NP_997544.1		
23	2	0	NP_059067.2		
24	0	2	Contaminant_Trypa5		
24	0	2	sp|B99907|TRYP_PromTArt7		
25	2	0	NP_001273086.1		
25	2	0	NP_001310884.1		
25	2	0	NP_006132.1		
26	2	0	NP_001131024.1		
26	2	0	NP_001131025.1		
26	2	0	NP_004726.2		
27	2	0	NP_004492.2		
27	2	0	NP_058085.2		
27	2	0	NP_114032.2		
28	2	0	NP_005057.1		
28	2	0	NP_076092.1		
29	2	0	NP_000396.2		
29	2	0	NP_001161079.1		
30	2	0	NP_055129.2		
31	2	0	NP_002266.2		
32	2	0	NP_006562.1		
33	2	0	NP_112420.1		
34	2	0	NP_002151.2		
35	2	0	NP_001275539.1		
35	2	0	NP_057269.1		
36	2	0	NP_032331.2		
37	2	0	NP_035712.1		
38	2	0	NP_002909.4		
39	2	0	NP_078920.2		
40	2	0	NP_002004.1		
41	2	0	NP_032122.1		
42	2	0	NP_001248753.1		
42	2	0	NP_001307724.1		
42	2	0	NP_003711.1		
42	2	0	NP_982257.1		
43	2	0	NP_001348.2		
44	2	0	NP_001317569.1		
44	2	0	NP_060395.5		
45	2	0	NP_001159580.1		
45	2	0	NP_001074859.1		
45	2	0	NP_001159581.1		
45	2	0	NP_001159582.1		
45	2	0	NP_001280701.1		
45	2	0	NP_001280702.1		
45	2	0	NP_001280703.1		
45	2	0	NP_057165.3		
46	2	0	NP_612638.3		
47	2	0	NP_001191184.1		
47	2	0	NP_005497.1		
48	2	0	NP_001317121.1		
48	2	0	NP_065134.1		
49	2	0	NP_006280.3		
49	2	0	NP_035732.2		
50	2	0	NP_203754.2		
51	2	0	NP_001317569.1		
51	2	0	NP_060395.5		
52	2	0	NP_001393.1		
52	2	0	NP_001949.1		
52	2	0	NP_031932.1		
52	2	0	NP_034236.2		
53	2	0	NP_001182122.1		
53	2	0	NP_002473.2		
53	2	0	NP_689511.2		
54	2	0	NP_004940.1		
54	2	0	NP_077740.1		
55	2	0	NP_002810.1		
55	2	0	NP_114367.1		
55	2	0	NP_114368.1		
56	2	0	NP_001172006.1		
56	2	0	NP_001172007.1		
56	2	0	NP_001288170.1		
56	2	0	NP_001288171.1		
57	2	0	NP_001304147.1		
57	2	0	NP_001304148.1		
57	2	0	NP_066299.2		
58	2	0	NP_003357.2		
59	2	0	NP_001014972.1		
59	2	0	NP_001239542.1		
60	1	0	NP_001393.1		
60	1	0	NP_034236.2		
61	2	0	NP_000086.2		
62	2	0	NP_001129498.1		
62	2	0	NP_001129704.1		
62	2	0	NP_001265875.1		
62	2	0	NP_077168.2		
62	2	0	NP_109598.2		
62	2	0	NP_899195.1		
63	2	2	NP_653218.1		
64	2	0	NP_031530.2		
65	2	1	NP_877577.1		
65	2	1	NP_005907.3		
65	2	1	NP_032594.1		
66	2	0	NP_001987.2		
66	2	0	NP_006476.2		
66	2	0	NP_006477.2		
66	2	0	NP_006478.2		
67	2	0	NP_001304147.1		
67	2	0	NP_001304148.1		
67	2	0	NP_066299.2		
68	2	0	NP_001244969.1		
68	2	0	NP_001244970.1		
68	2	0	NP_001244971.1		
68	2	0	NP_001276021.1		
68	2	0	NP_001276022.1		
68	2	0	NP_001276023.1		
68	2	0	NP_002100.2		
69	2	0	NP_001287910.1		
69	2	0	NP_032933.1		
69	2	0	NP_066953.1		
70	2	0	NP_002098.1		
70	2	0	NP_032236.1		
71	2	0	NP_036350.2		
71	2	0	NP_060090.2		
72	2	0	NP_000511.2		
72	2	0	NP_001305754.1		
73	2	0	NP_003748.1		
74	2	0	NP_001035905.1		
74	2	0	NP_001035906.1		
74	2	0	NP_001035907.1		
74	2	0	NP_001035908.1		
74	2	0	NP_001035909.1		
74	2	0	NP_001035910.1		
74	2	0	NP_001035911.1		
74	2	0	NP_001177371.1		
74	2	0	NP_001271141.1		
74	2	0	NP_001271142.1		
74	2	0	NP_001317555.1		
74	2	0	NP_001317556.1		
74	2	0	NP_001317557.1		
74	2	0	NP_001317558.1		
74	2	0	NP_001317559.1		
74	2	0	NP_001317561.1		
74	2	0	NP_001317562.1		
74	2	0	NP_001317563.1		
74	2	0	NP_001741.4		
74	2	0	NP_775083.1		
75	2	0	NP_001171899.1		
75	2	0	NP_001171900.1		
76	2	0	NP_001239085.1		
76	2	0	NP_056280.2		
77	2	0	NP_001091947.1		
77	2	0	NP_002083.3		
78	2	0	NP_035992.1		
79	2	0	NP_001244222.1		
79	2	0	NP_067485.1		
80	2	0	NP_001743.1		
81	2	0	NP_005561.1		
82	2	0	NP_031402.3		
83	2	2	NP_003817.1		
84	2	0	NP_001016.1		
84	2	0	NP_077137.1		
85	2	0	NP_005737.1		
85	2	0	NP_067499.2		
86	2	0	NP_005462.1		
87	2	0	NP_001243211.1		
87	2	0	NP_001243222.1		
88	2	0	NP_001159828.1		
88	2	0	NP_001159830.1		
88	2	0	NP_005403.2		
89	2	0	NP_006720.1		
89	2	0	NP_009293.1		
89	2	0	NP_766081.1		
90	2	0	NP_001157108.1		
90	2	0	NP_001509.3		
90	2	0	NP_127492.1		
90	2	0	NP_127493.1		
90	2	0	NP_127494.1		
91	2	0	NP_001186704.1		
91	2	0	NP_001295.2		
92	2	0	NP_001028690.1		
92	2	0	NP_001028691.1		
92	2	0	NP_001028692.1		
92	2	0	NP_001265228.1		
92	2	0	NP_056425.1		
92	2	0	NP_057087.2		
93	2	0	NP_006627.2		
94	2	0	NP_001093.1		
94	2	0	NP_001123476.1		
94	2	0	NP_001123477.1		
94	2	0	NP_598917.1		
95	2	0	NP_001103465.1		
95	2	0	NP_001136077.1		
95	2	0	NP_001245282.1		
95	2	0	NP_001245283.1		
95	2	0	NP_035561.1		
96	2	0	NP_055944.2		
96	2	0	NP_665798.1		
96	2	0	NP_665801.1		
97	1	0	NP_001307582.1		
97	1	0	NP_002523.2		
98	2	0	NP_001317354.1		
98	2	0	NP_060037.3		
